video_id,trending_date,title,channel_title,category_id,publish_date,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
F2MGNXj8HLo,15-11-2017,How the Right Politicized Roy Moore's Sexual Misconduct Allegations: The Daily Show,The Daily Show with Trevor Noah,23,14-11-2017,1059267,21327,476,2119,FALSE,FALSE,FALSE
5xsWmHAkQhw,15-11-2017,Indian Bridal Makeup Tutorial | Lots Of Tips & Tricks! | #TheShaadiSaga | Shreya Jain,Shreya Jain,26,14-11-2017,47599,3100,152,463,FALSE,FALSE,FALSE
Rrqv9-zOlu0,15-11-2017,అమ్మాయి ముందు ఫోజు కొట్టడానికి చూసాడు..చివరకు యముడికి హయ్ చెప్పివచ్చాడు..HOTNEWS TELUGU,HOTNEWS TELUGU,22,13-11-2017,100010,0,0,40,FALSE,TRUE,FALSE
uR5ucuK7Ssk,15-11-2017,అత్తను చూసి బాధ పడ్డ సమంత ..Samantha Naga Chaitanya Wedding Reception...Chaitu Mother Lakshmi,Around Telugu,24,13-11-2017,176363,177,100,0,TRUE,FALSE,FALSE
uJADNiqa7rM,15-11-2017,IBPS CLERK PRE | Sentence Improvement | English |  Online Coaching for SBI IBPS Bank PO,Adda247 :Official Channel of BankersAdda & SSCAdda,27,14-11-2017,26011,839,37,123,FALSE,FALSE,FALSE
wh_hDwv5vug,15-11-2017,"Mission IAS 2018 : 14 November, 2017 The Hindu Daily Editorial Discussion",only ias,27,14-11-2017,26395,0,0,0,TRUE,TRUE,FALSE
b-ShNqtj8Yw,15-11-2017,Kim Jong-Un Hurt President Trump's 'Old' Feelings,The Late Show with Stephen Colbert,24,14-11-2017,1025278,14064,593,1825,FALSE,FALSE,FALSE
_uS0hwCS2II,15-11-2017,"आज रात चुपचाप इस जगह जला लें ये 1 दिया और बोलें अपनी मनोकामना, हर इच्छा जरूर होगी पूरी.. Ekadasi",Brijnaari Sumi,22,14-11-2017,103810,1193,158,93,FALSE,FALSE,FALSE
gFbY974MF88,15-11-2017,Allegations Mount Against Roy Moore; Trump Cozies Up to Putin: A Closer Look,Late Night with Seth Meyers,23,14-11-2017,1503131,20618,607,2676,FALSE,FALSE,FALSE
GCo-kUYSPmw,15-11-2017,வள்ளி | VALLI | Sun TV | Tamil Serial | Episode 1425 - 13th November 2017,Saregama TVShows,24,13-11-2017,172636,885,142,76,FALSE,FALSE,FALSE
dmIn_HJ6AJY,15-11-2017,"Lagira Zhala Jee - लगिरा झला जी - Episode 173  - November 14, 2017 - Preview",zeemarathi,24,14-11-2017,33648,109,5,5,FALSE,FALSE,FALSE
jElRtesCnlA,15-11-2017,Breaking News IT Raid - நடந்தது என்ன? சிக்கியது என்ன?,Sathiyam News,25,13-11-2017,59182,0,0,15,FALSE,TRUE,FALSE
3Kwpk9J8tJM,15-11-2017,Bigg Boss Season 11 - Day 42 - 13th November 2017 - बिग बॉस,Colors TV,24,14-11-2017,97993,327,57,339,FALSE,FALSE,FALSE
E_e3nSdBiqE,15-11-2017,Does GOD EXIST OR NOT? PART 2 | Unknown Facts About GOD Revealed in Telugu | Vikram Aditya | EP#92,Vikram Aditya,24,13-11-2017,167682,4206,461,2535,FALSE,FALSE,FALSE
01TgqDvqcyk,15-11-2017,Rajj Ke Rona Main - Romy Tahlie | Latest Punjabi Songs 2017 | Tahliwood Records,Tahliwood Records,10,11-11-2017,1697470,54204,311,3126,FALSE,FALSE,FALSE
UTVFNrRwL1o,15-11-2017,"Indian Cricketers With HOT Girlfriends & Wives - Virat Anushka,Dhoni Sakshi,Zaheer Sagarika",BiscootTV,24,11-11-2017,802933,2851,701,214,FALSE,FALSE,FALSE
zdiBM3qjIcI,15-11-2017,Daddy / Papa Ka Pyar Chappal Maar,Irahul Vohra,23,14-11-2017,33297,2985,81,217,FALSE,FALSE,FALSE
4tEqzEo5uKY,15-11-2017,ఈ రోజు కార్తీకమాస చివరి సోమవారం ఇది వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది.! Lord Shiva,SumanTV,26,13-11-2017,103430,1034,90,53,FALSE,FALSE,FALSE
y6YY8-k9Cwg,15-11-2017,7 DAILY HABITS OF SELF MADE MILLIONAIRES (HINDI),SeeKen,27,12-11-2017,132731,8309,120,837,FALSE,FALSE,FALSE
touLlrvDlys,15-11-2017,Bigg Boss 11: Hina Khan NOMINATED due to Luv Tyagi's MISTAKE along with Sapna - Benafsha | FilmiBeat,FilmiBeat,24,14-11-2017,145896,620,102,568,FALSE,FALSE,FALSE
U3xLOo-CNwo,15-11-2017,12 Weird Ways To Sneak Food Into Class / Back To School Pranks,Troom Troom,26,12-11-2017,3897195,31125,2771,3665,FALSE,FALSE,FALSE
49j_Tbl3HWU,15-11-2017,"Kundali Bhagya - कुंडली भाग्य - Episode 89 - November 13, 2017 - Best Scene",zeetv,24,14-11-2017,170615,587,66,25,FALSE,FALSE,FALSE
q3eBCWAwVpo,15-11-2017,"Brahmanandam @#ChaySam Wedding Reception || Naga Chaitanya, Samantha Akkineni Reception",NTV Telugu,25,12-11-2017,88114,182,24,9,FALSE,FALSE,FALSE
u84lPMD6UaE,15-11-2017,Samantha Hilarious Comedy with Vennala Kishore & Sai Dharam Tej | Balakrishnudu Movie Audio Launch,NewsMax,24,10-11-2017,248319,651,100,8,FALSE,FALSE,FALSE
1bzpAtPDbxI,15-11-2017,Score 30+ Marks In 20 Minutes | Reasoning | IBPS Clerk Pre 2017,Mahendra Guru : Online Videos For Govt. Exams,27,14-11-2017,29839,1718,36,162,FALSE,FALSE,FALSE
x0Dc7pUPkzE,15-11-2017,"#504 iPhone X, Moto X4, Fk Surprise, Oneplus 5T unboxing, Note 4 gift, No ATM, Digital City",Sharmaji Technical,28,13-11-2017,78876,8775,223,1357,FALSE,FALSE,FALSE
WXN8BzAsi3A,15-11-2017,TVF Inmates | E05 - Smells Like Nostalgia,TheViralFeverVideos,24,10-11-2017,1257923,20769,2641,2298,FALSE,FALSE,FALSE
nuI7FJKDo8w,15-11-2017,The Story Of Bharathi Mess | Madras Masala Epi 12 | Food Feature | Madras Central,Madras Central,24,14-11-2017,114520,7073,56,773,FALSE,FALSE,FALSE
XU6iH5LHwDw,15-11-2017,హిజ్రాల నుంచి ఈ వస్తువు తీసుకుంటే మీ జీవితం మారిపోతుంది | Change Your Life | Mana Telugu,Mana Telugu,22,12-11-2017,97260,444,40,0,TRUE,FALSE,FALSE
AHWTbKVpukU,15-11-2017,Fun Bucket | 106th Episode | Funny Videos | Harsha Annavarapu | Comedy Web Series,TeluguOne,23,11-11-2017,208145,1605,294,449,FALSE,FALSE,FALSE
Q9WbsyxfnpI,15-11-2017,Actress Samantha Having fun With Venkatesh Wife Neeraja Cute Video,Gup Chup Masthi,24,14-11-2017,9548,0,0,0,TRUE,TRUE,FALSE
DClc5ZhpyWQ,15-11-2017,Daily Promise and Prayer by Bro. P. Satish Kumar from Calvary Temple - 14.11.2017,Calvary Temple Hyderabad,22,13-11-2017,16685,1073,11,167,FALSE,FALSE,FALSE
5ILPvGB726A,15-11-2017,"Taarak Mehta Ka Ooltah Chashmah - तारक मेहता - Ep 2336 - 13th November, 2017",SAB TV,24,13-11-2017,163829,584,125,101,FALSE,FALSE,FALSE
KPSK2qOPvuU,15-11-2017,Mooli Gajar ka mix Achaar । सर्दियों के लिये खास गाजर मूली का अचार । Gaazar Muli Pickle,Nisha Madhulika,26,13-11-2017,117609,2727,124,743,FALSE,FALSE,FALSE
dA22FnCf0CI,15-11-2017,AMAZING Home Made Weight Loss Drink! | How to Get Rid of BELLY Fat Easily? | VTube Telugu,VTube Telugu,24,13-11-2017,20237,63,10,3,FALSE,FALSE,FALSE
reoTUboruJ0,15-11-2017,Navdeep on Drugs and Bigg Boss - TV9 Exclusive,TV9 Entertainment,24,13-11-2017,54381,226,38,34,FALSE,FALSE,FALSE
3d7NjfTziNM,15-11-2017,Son Of Abish feat. Vir Das & Irrfan Khan,Abish Mathew,23,10-11-2017,847058,15007,533,1027,FALSE,FALSE,FALSE
A_XgvSkbCvM,15-11-2017,ചാക്കോച്ചൻ ഇത്ര മനോഹരമായി പാടുമെന്ന് കരുതിയില്ല | Kunchacko Boban singing a cute song for his wife,Cinemakkaryam,24,13-11-2017,36332,457,8,29,FALSE,FALSE,FALSE
tA-cUlv-3Z8,15-11-2017,(11/11/2017) Kelvikkenna Bathil | Exclusive Interview with Former Finance Minister P.Chidambaram,Thanthi TV,25,11-11-2017,253783,2549,296,1081,FALSE,FALSE,FALSE
NMioU5WLbaY,15-11-2017,Nagarjuna serious on fan In Annapurna Studios || Manam Movie House Setting  || Tollywood King,Tollywood King,24,13-11-2017,36980,70,17,6,FALSE,FALSE,FALSE
KskjXRkmJW4,15-11-2017,നമ്മുടെ ദിവ്യ ഉണ്ണിയെ ഓർമ്മയുണ്ടോ? ഇപ്പോൾ കണ്ടാൽ ഞെട്ടും | Malayalam Actress Divya Unni,a2z Media,24,13-11-2017,231696,181,301,37,FALSE,FALSE,FALSE
NTiSvK7c810,15-11-2017,சசிகலா குடும்பத்துக்கு  ஆப்பு  வைத்த  ஜெயானந்த் கொளுத்தி போட்ட தீ,TAMIL CINEMA CINI MINI,25,13-11-2017,44914,62,34,2,FALSE,FALSE,FALSE
UnDJFsPwg7o,15-11-2017,"ಈ ಟಿಪ್ಸ್ ಪಾಲಿಸಿದರೆ ಚಪಾತಿ ಮೆತ್ತಗೆ, ಮೃದುವಾಗಿ ಬರುತ್ತೆ | Tips for Soft Chapati | KItchen Tips in kannada",Namma Kannada TV,24,14-11-2017,46622,241,18,4,FALSE,FALSE,FALSE
Uf_rqW2yTgs,15-11-2017,Rana Having Fun With Samantha Naga Chaitanya @Naga Chaitanya and Samantha Reception #9Roses Media,9Roses Media,24,12-11-2017,103541,86,126,8,FALSE,FALSE,FALSE
q20-e-nMAV8,15-11-2017,నాగచైతన్య కి నిమ్మగడ్డ ప్రసాద్ షాకింగ్ గిఫ్ట్ | Extraordinary Gift To Nagachaitanya Samantha,Garam Chai,24,14-11-2017,26112,34,3,0,FALSE,FALSE,FALSE
fRY7UWGFvdc,15-11-2017,ഇടുക്കി ആശുപത്രിയിൽ രോഗികളെ ക്യൂവിൽ നിർത്തിയ ജീവനക്കാരിയുടെ ഇപ്പോഴത്തെ അവസ്ഥ കണ്ടോ ഞെട്ടി പോകും,Malayalam News Time,22,12-11-2017,240162,3874,215,140,FALSE,FALSE,FALSE
Rhq6uJkoy_o,15-11-2017,काला जादू करने वाले पर वापिस कैसे करें ।। How To BackFire Of Black Magic ।। Om Namoh Narayan,Om Namoh Narayan,27,11-11-2017,109000,1424,201,0,TRUE,FALSE,FALSE
2Drj_O8FH2U,15-11-2017,EVM से नहीं हुआ चुनाव-कांग्रेस से भाजपा बहुत बुरा हारी मुंबई में,India News DastaK,22,13-11-2017,44761,905,36,45,FALSE,FALSE,FALSE
B6IxqP9z9XE,15-11-2017,லட்சுமி கதையும் அதன் விமர்சனமும் | Lakshmi - Short Film Real Story | TPEXC_15,Tamil Pokkisham,24,11-11-2017,228060,2804,165,478,FALSE,FALSE,FALSE
cCE2o-HCEQA,15-11-2017,Motorola Moto X4 Full Detailed Review,iGyaan,28,13-11-2017,83551,3434,73,506,FALSE,FALSE,FALSE
gWZwfjfgwGs,15-11-2017,"Indrajith Official Trailer | Gautham Karthik, Ashrita Shetty, Sonarika | KP | Kalaaprabhu",Think Music India,10,10-11-2017,603817,14448,481,503,FALSE,FALSE,FALSE
rx5dx6HxBgg,15-11-2017,ಬಿಗ್ ಬಾಸ್ ಅಶಿತಾ ಮೊದಲ ನಿಶ್ಚಿತಾರ್ಥ ಮುರಿದುಬಿದ್ದ ಕಥೆ| Bigg Boss contestant Ashita shared her story,CINEMA LOKA,24,13-11-2017,51128,39,62,21,FALSE,FALSE,FALSE
VKsGT2mPEfA,15-11-2017,8 Indian Comics That Would Make Great Superhero Movies | Fully Filmy Rewind,Fully Filmy,1,14-11-2017,23942,1367,39,250,FALSE,FALSE,FALSE
4f20l8mdBh0,15-11-2017,Ramaleela Success Trailer | Dileep | Arun Gopy | Mulakkuppadam Films,Mulakuppadam Films,24,11-11-2017,151604,3785,98,304,FALSE,FALSE,FALSE
xNfzGWB34b4,15-11-2017,ഓട്ടോ ഡ്രൈവർമാർ ഒരു വശം ചെരിഞ്ഞിരിക്കുന്നതിന്റെ കാരണം കണ്ടു പിടിച്ചു |new|asianet|news|malayalam|tod,citizen journalist,24,13-11-2017,39638,69,25,15,FALSE,FALSE,FALSE
wgamdaaM36I,15-11-2017,Spiritual Significance of Kamakshi Deepa in Kannada: ಕಾಮಾಕ್ಷಿ ದೀಪದಿಂದ ಅಖಂಡ ಐಶ್ವರ್ಯ,Kannada Bhakthi Channel,22,14-11-2017,15777,0,0,8,FALSE,TRUE,FALSE
DZFXaNpbMvI,15-11-2017,"Biggboss 11 14 nov update, Bandgi poonish, vikas shilpa, luv hina, Bandgi akash, Nomination task",Dekho Dekho,25,14-11-2017,160759,745,65,395,FALSE,FALSE,FALSE
Dxg-ELOg-L4,15-11-2017,Nayanthara Visits Kasi Theatre For Aramm Promotion,Cineulagam,24,11-11-2017,127421,208,25,24,FALSE,FALSE,FALSE
y6Zt8DYocdA,15-11-2017,9 PM ETV Telugu News | 13th November 2017,ETV Andhra Pradesh,25,13-11-2017,91153,384,57,38,FALSE,FALSE,FALSE
2Vv-BfVoq4g,15-11-2017,Ed Sheeran - Perfect (Official Music Video),Ed Sheeran,10,09-11-2017,39082222,1721384,23137,90352,FALSE,FALSE,FALSE
fGIBFfRkxyU,15-11-2017,TRS Leader Harish Rao Challenge To Revanth Reddy || Kodangal Election || TFC News,TFC News,25,13-11-2017,46959,111,62,35,FALSE,FALSE,FALSE
SVc0gV3pWC0,15-11-2017,Haq Se Qarib Qarib Singlle - featuring Irrfan Khan.,Zakir Khan,22,09-11-2017,1406559,55320,1136,2229,FALSE,FALSE,FALSE
ZJaR1RPrvkA,15-11-2017,खेसारी लाल के जिंदगी की 15 अनसुनी कहानी  || Bhojpuri Hero Khesari Lal Yadav 15 Real Story,Bhojpuri Tube,24,11-11-2017,263610,1539,263,128,FALSE,FALSE,FALSE
PnYrL1rK-z8,15-11-2017,"Hardik Patel's video goes viral, Hardik terms it dirty politics- Tv9Gujarati",Tv9 Gujarati,17,13-11-2017,42816,169,55,85,FALSE,FALSE,FALSE
tzlF8oZd2BU,15-11-2017,"engagement काका कुमाणसी का सगाई में भिजोल ,राजस्थानी हरयाणवी कॉमेडी",Murari Ki Kocktail,1,11-11-2017,289853,4088,417,683,FALSE,FALSE,FALSE
ZGgWlec-82s,15-11-2017,சத்யராஜ் சொத்து மதிப்பு எவ்வளவு தெரியுமா? | Tamil Cinema News | Kollywood News | Latest Seithigal,TamilCrowd,24,13-11-2017,76178,327,35,0,TRUE,FALSE,FALSE
WYV4afdFEvs,15-11-2017,సోమవారం ఈ పాటలు వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది || Lord Shiva Telugu Bakthi Songs,Natural HealthCare,26,12-11-2017,132447,799,116,126,FALSE,FALSE,FALSE
d380meD0W0M,15-11-2017,I Dare You: GOING BALD!?,nigahiga,24,12-11-2017,2509626,144816,2262,18893,FALSE,FALSE,FALSE
Jwa0Qh1muyA,15-11-2017,రిసెప్షన్ లో సమంత వేసుకున్న డ్రెస్ ఎన్ని లక్షల్లో తెలిస్తే షాక్ | Samantha Dress Cost,Tollywood Nagar,24,13-11-2017,65863,94,37,0,TRUE,FALSE,FALSE
cGL7UlcbBsI,15-11-2017,Did You know about Vani Rani Serial Controversy?| வாணி ராணி ரசிகர்களுக்கு அதிர்ச்சி செய்தி தெரியுமா?,Pakkatv,24,14-11-2017,13443,51,8,9,FALSE,FALSE,FALSE
NX23eK3ud10,15-11-2017,"ਜਾਣੋ, ਕੌਣ ਸੀ ਹਿੰਦੂ ਆਗੂਆਂ ਦੇ ਕਤਲ ਕਰਨ ਵਾਲਾ ਸ਼ਾਰਪ ਸ਼ੂਟਰ ਸ਼ੇਰਾ|DAILY POST PUNJABI|",Daily Post Punjabi,25,12-11-2017,61942,345,43,125,FALSE,FALSE,FALSE
jvcBAsE72Lc,15-11-2017,London Babulu Movie Promotions 01 | Lalitha Jewellery Ad | Swathi || OneVision,OneVision Telugu,24,12-11-2017,13530,57,3,3,FALSE,FALSE,FALSE
qTVbE0yAWBo,15-11-2017,"America Ammayi - Episode 716  - November 14, 2017 - Preview",zeetvtelugu,24,14-11-2017,63811,85,16,7,FALSE,FALSE,FALSE
xzEbOteUiRY,15-11-2017,"ਅੰਮ੍ਰਿਤਸਰ” ਵਿੱਚ ਦੀਵਾਨ ਲਗਾਉਣਾ ਸਾਡਾ ਮਕਸਦ ਨਹੀਂ, ਸਾਡਾ ਮਕਸਦ ਕੁਝ ਹੋਰ ਹੈ | 12.11.2017 | Dhadrianwale",Emm Pee,29,12-11-2017,73442,0,0,0,TRUE,TRUE,FALSE
cOJ7v9jCXxU,15-11-2017,"Phulpakhru - फुलपाखरु - Episode 156 - November 12, 2017 - Best Scene",Zee Yuva,24,14-11-2017,21771,93,5,5,FALSE,FALSE,FALSE
h6Z9mmSNJcw,15-11-2017,মাত্র ১ ফোটা ব্যবহারে লিঙ্গ ২ ঘন্টা দাড়িয়ে থাকবে ষ্টিলের মতো-How To Make Healthy Leech Oil At Home,Health Tips - Hakim Bari,26,11-11-2017,416539,1648,525,0,TRUE,FALSE,FALSE
xyWpP99H2i4,15-11-2017,IELTS LISTENING PRACTICE TEST 2017 WITH ANSWERS | 14.11.2017,The IELTS Listening Test,27,14-11-2017,16835,234,23,50,FALSE,FALSE,FALSE
fQmPqaNYHls,15-11-2017,Samantha and Naga Chaitanya Reception | FULL VIDEO | Chay Sam Wedding Reception | Indian Cinema,Indian Cinema,22,14-11-2017,25309,88,11,3,FALSE,FALSE,FALSE
-90fWzjVM7w,15-11-2017,"Lakshmi - Short Film Review | Sarjun KM | Sundaramurthy KS | Lakshmi Priyaa Chandramouli, Nandan",Trending Tamilnadu,28,11-11-2017,123931,778,101,201,FALSE,FALSE,FALSE
qEf_2YN1XaA,15-11-2017,Shehar Ke Bachche (Children's Day Special) - Sundeep Sharma | UnErase Poetry,UnErase Poetry,24,13-11-2017,42124,2094,25,80,FALSE,FALSE,FALSE
sOwXjFMy17Y,15-11-2017,నవంబర్ 13   (చివరి కార్తిక సోమవారం) ఇది ఒక్కటి తింటే  దీపం దానం చేసినంత పుణ్యం మరియు అదృష్టం,local telugu,22,13-11-2017,64012,244,46,5,FALSE,FALSE,FALSE
kzwfHumJyYc,16-11-2017,Sharry Mann: Cute Munda ( Song Teaser) | Parmish Verma | Releasing on 17 November,Lokdhun Punjabi,1,12-11-2017,2035734,46159,1807,2224,FALSE,FALSE,FALSE
7xQ6WkiNCvk,16-11-2017,"Deivamagal Episode 1389, 15/11/17",VikatanTV,24,15-11-2017,564551,3241,1123,845,FALSE,FALSE,FALSE
1IivsJpJkoo,16-11-2017,TVF Chai Sutta Chronicles | Season 2 | Episode 2 - That Airhostess,TheViralFeverVideos,24,15-11-2017,550518,17122,1429,1044,FALSE,FALSE,FALSE
zFrllD9D9HM,16-11-2017,Mahesh Kathi Vs Hyper Adhi ||I am against body shaming || TV9 Today,TV9 Today,24,14-11-2017,140176,374,754,380,FALSE,FALSE,FALSE
GCSPBKnbpJc,16-11-2017,Patas | 15th November 2017 | Full Episode 610 | ETV Plus,ETV Plus India,23,15-11-2017,107663,816,93,162,FALSE,FALSE,FALSE
9e-90Sz_iN0,16-11-2017,Uppum Mulakum│Flowers│EP# 474,Flowers Comedy,24,14-11-2017,447161,2791,286,410,FALSE,FALSE,FALSE
BgYJmXbIVZo,16-11-2017,Bigg Boss Season 11 - Day 43 - 14th November 2017 - बिग बॉस,Colors TV,24,15-11-2017,112033,317,42,172,FALSE,FALSE,FALSE
4du1KXBl4YU,16-11-2017,Mehjabi Reveals Hina Khan Dirty Politics | Exclusive Interview | Bigg Boss  11,TellyMasala,24,12-11-2017,1050556,6086,3245,3775,FALSE,FALSE,FALSE
9do6ZWRmoRM,16-11-2017,"Kundali Bhagya - कुंडली भाग्य - Episode 91  - November 15, 2017 - Preview",zeetv,24,15-11-2017,305430,1072,70,68,FALSE,FALSE,FALSE
xxwI3U_7s-I,16-11-2017,"काम होगा पूरी गारंटी के साथ ।। वशीकरण , शत्रु बर्बाद , आपके घर मे सुख ही सुख ।। Om Namoh Narayan",Om Namoh Narayan,27,15-11-2017,42393,438,71,111,FALSE,FALSE,FALSE
tvTRaEFqLgw,16-11-2017,15 November 2017-The Hindu Editorial News Paper Analysis- [UPSC/SSC/IBPS] Current affairs,Study IQ education,27,15-11-2017,56140,2925,50,579,FALSE,FALSE,FALSE
XZsTzaBizs8,16-11-2017,Kuladheivam SUN TV Episode - 772 (14-11-17),THIRU TV,24,14-11-2017,197199,666,176,38,FALSE,FALSE,FALSE
Dg21EeUWisc,16-11-2017,What a Great Gesture By Ram Charan To Senior Actress | Sam & Chaitu reception | Eagle Media Works,Eagle Media Works,24,14-11-2017,471296,994,306,62,FALSE,FALSE,FALSE
Otwccw5Yfvg,16-11-2017,16 नवम्बर से सूर्य करेंगे इन 4 राशि वालों को धनवान कहीं आप की राशि तो नहीं इन में से एक जानिए Sun,Brijnaari Sumi,22,14-11-2017,100539,920,175,146,FALSE,FALSE,FALSE
RqccSEEO-5M,16-11-2017,How Trump Has Made China Great Again: The Daily Show,The Daily Show with Trevor Noah,23,15-11-2017,1011849,18214,577,1604,FALSE,FALSE,FALSE
vetQ9MlYq_w,16-11-2017,"Jan Gan Man Ki Baat, Episode 149: Return of Cash and Nehru's Legacy",The Wire,25,14-11-2017,112286,5452,251,284,FALSE,FALSE,FALSE
oGSNSLD8rcw,16-11-2017,The Flash 4x07 Promo Therefore I Am (HD) Season 4 Episode 7 Promo,TV Promos,24,15-11-2017,153736,1387,18,516,FALSE,FALSE,FALSE
mhV_vlCc2y8,16-11-2017,சிக்கிக் கொண்ட விவேக்! கை விட்ட தினகரன்!,Urban Studios,24,14-11-2017,63292,119,34,7,FALSE,FALSE,FALSE
Ik9JXtQDqmU,16-11-2017,"Hardik Patel CD video, संबित पात्रा ने सीडी कांड का किया जबरदस्त विश्लेषण",Modi again in 2019,2,13-11-2017,295165,1398,509,582,FALSE,FALSE,FALSE
eDf-QoNxkk8,16-11-2017,"Mission 2018 : 15 November, 2017 The Hindu Daily Editorial Discussion",only ias,27,15-11-2017,26745,0,0,0,TRUE,TRUE,FALSE
LDx7vOaw5ZU,16-11-2017,வள்ளி | VALLI | Sun TV | Tamil Serial | Episode 1426 - 14th November 2017,Saregama TVShows,24,14-11-2017,177944,1028,168,119,FALSE,FALSE,FALSE
ysik6z44B1E,16-11-2017,"Stephanie McMahon questions Kurt Angle's leadership: Raw, Nov. 13, 2017",WWE,17,14-11-2017,1717414,34163,884,3175,FALSE,FALSE,FALSE
hJ6nM40tuKQ,16-11-2017,പാട്ടു പാടി ഞെട്ടിച്ചു ചാക്കോച്ചൻ.!!! ക്ലൈമാക്സ്‌ മിസ്സ്‌ ആക്കല്ലേ... !!!,Malayalam Media,24,13-11-2017,372722,6326,166,347,FALSE,FALSE,FALSE
WEH64_sLRsc,16-11-2017,"शनि अमावस्या 18 नवम्बर 2017 को जरा से काले तिल रातोरात चमका देगे आपकी किस्मत, बदलेगा भाग्य // Magic",Magical Nuskhe,26,14-11-2017,106403,1136,112,38,FALSE,FALSE,FALSE
